t x y v psi a beta j tsolve niter
3.1 34.50019078005635 3.5486999560049752 12.740518058212306 0.0 1.0 -0.05188520111680174 113.74286475897965 0.984375 21.0
3.2 35.77252804963655 3.482625177507139 12.840518058212306 0.0 1.0 -0.08670344768065792 107.30818414098579 0.734375 14.0
3.3000000000000003 37.05175645632966 3.3714328956609325 12.940518058212305 0.0 1.0 -0.12328835418858289 100.82010205184426 0.78125 16.0
3.4000000000000004 38.33598590772525 3.212295243556319 13.040518058212305 0.0 1.0 -0.16352443999968372 94.27690861745808 0.96875 16.0
3.5 39.622641200268276 3.0 13.140518058212304 0.0 0.9999999999999999 -1.7714560874762118e-05 87.67377795568439 0.8125 16.0
3.6 40.93669300588333 2.9999767221492943 13.240518058212304 0.0 1.0 -1.8550771746352157e-05 81.003518362141 0.765625 15.0
3.7 42.260744811476734 2.999952159966466 13.340518058212304 0.0 1.0 -1.6056273937018573e-05 74.28325853476974 0.78125 15.0
3.8000000000000003 43.594796617126 2.9999307400652264 13.440518058212303 0.0 0.9999999999999991 -3.4180363751824277e-06 67.51299961096205 0.6875 16.0
3.9000000000000004 44.93884842293938 2.999926146047264 13.540518058212303 0.0 0.9999999999999997 -4.6515121270837604e-06 60.69274056349517 0.671875 15.0
4.0 46.292900228745964 2.9999198476588687 13.640518058212303 0.0 0.9999999999999998 -1.7306318222679856e-06 53.82248139390106 0.625 15.0
4.1000000000000005 47.65695203456515 2.9999174869874063 13.740518058212302 0.0 1.0 -1.9920898368900686e-05 46.90222205620838 0.625 14.0
4.2 49.03100384011374 2.9998901146410306 13.840518058212302 0.0 1.0 8.720392660809444e-07 39.93196327689742 0.609375 14.0
4.3 50.415055645934444 2.9998913215885517 13.940518058212302 0.0 0.9999999999999992 2.5552077260370805e-06 32.91170418791441 0.65625 15.0
