t x y v psi a beta j tsolve niter
2.8000000000000003 31.470436136306994 3.0940174653182875 12.799999999999942 0.0 0.9999999999999883 -0.008019941635542599 175.57654005006333 4.03125 27.0
2.9000000000000004 32.75039497207077 3.083752050069953 12.899999999999942 0.0 1.0 -0.0094465359135374 162.32714609412022 4.296875 27.0
3.0 34.04033741460749 3.071566199981577 12.999999999999941 0.0 1.0 -0.011086218353243596 148.97770565840628 3.921875 26.0
3.1 35.3402575276714 3.057154411338242 13.099999999999941 0.0 1.0 -0.012691468487320215 135.52820543994255 4.171875 28.0
3.2 36.65015202602863 3.04052903394584 13.19999999999994 0.0 0.9999999999999817 -0.01440816973608751 121.97862609365566 4.21875 28.0
3.3000000000000003 37.97001501546448 3.0215109079225795 13.299999999999939 0.0 1.0 -0.01617432019379304 108.32895652041358 3.78125 25.0
3.4000000000000004 39.29984104951568 3.0 13.399999999999938 0.0 0.9999999999999959 2.7856334455370867e-16 94.57908958990126 5.40625 36.0
3.5 40.639841049515674 3.0000000000000004 13.499999999999938 0.0 1.0 -1.3182731531309276e-06 80.72908977804885 3.734375 25.0
3.6 41.989841049514496 2.9999982203312436 13.599999999999937 0.0 0.9999999999999861 8.977502549988402e-08 66.77908977417327 3.734375 25.0
3.7 43.34984104951448 2.9999983424252785 13.699999999999935 0.0 0.9999999999999956 -1.7702867987110007e-06 52.729089801224674 3.65625 24.0
3.8000000000000003 44.719841049512326 2.9999959171323645 13.799999999999935 0.0 0.9999999999999988 1.6917819305452317e-06 38.57908980188563 3.453125 23.0
3.9000000000000004 46.099841049510346 2.9999982517914288 13.899999999999935 0.0 0.9999999999999906 9.126828063294919e-08 24.32908979073455 3.734375 24.0
4.0 47.48984104951033 2.9999983786543387 13.999999999999934 0.0 1.0 -2.709131783673035e-07 9.979089644319444 3.859375 26.0
4.1000000000000005 48.889841049510274 2.999997999375889 14.099999999999934 0.0 0.9999999999999932 -4.962421598578603e-07 -4.470910217446928 3.78125 25.0
4.2 50.29984104951009 2.999997299674444 14.199999999999934 0.0 0.9999999999999933 1.682928530286876e-06 -19.020910220071976 3.78125 25.0
